accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
84,2,66.67,110,94,46.08,337,960,1297,88.29,26,50.0,26,24,1,0,0,0,136,2,1,3,4,69,24,0,1,18,17,85,0,1,0.4,1.99,18,0,7.69,33,1,2,52,44,8,1,0,,75,55.97,0,0,1,172,20,12,0,24,2009,0,12.0,0,0,0,0,0.0,0,0,0,0,224,0,0,6.57,1,1,0,0,0,0,0,0,2009.0,0,0,8,5,3,7,21,75.0,0,47,22,46.81,12,165,28,3,101,54.3,204,454,1015,1469,157.7,13,1,1764,7,2,0,Jean-Philippe Gbamin,Metz,326343,1651,france,2526,20260326
2,1,10.0,56,4,66.67,99,32,131,79.88,6,37.5,10,14,2,0,0,0,24,1,5,3,0,2,13,0,0,16,3,52,0,0,0.67,1.86,7,0,0.0,0,0,2,11,10,1,0,0,,31,42.47,0,0,0,33,4,7,0,7,630,3,0.0,0,0,0,0,0.0,0,0,0,0,104,2,0,6.57,0,0,0,0,0,0,0,0,0.0,0,0,11,7,9,6,6,27.27,0,11,8,72.73,7,2,22,10,37,41.57,6,125,39,164,85.4,18,0,309,14,0,0,Ibrahim Osman,Auxerre,1471095,1646,france,2526,20260326
2,1,8.33,39,2,28.57,67,50,117,79.05,1,11.11,8,15,0,0,0,0,26,2,1,2,0,13,13,0,0,5,4,31,0,1,0.69,0.52,4,0,0.0,0,0,0,18,15,3,0,0,,39,62.9,0,0,0,31,7,4,0,5,572,1,0.0,0,0,0,0,0.0,0,0,0,0,65,2,0,6.57,0,0,0,0,0,0,0,0,0.0,0,0,4,4,5,1,6,37.5,0,22,12,54.55,4,6,16,12,40,56.34,7,84,64,148,85.4,8,0,273,11,0,0,Joel Mugisha Mvuka,Lorient,1027091,1656,france,2526,20260326
23,0,0.0,40,32,50.0,139,436,575,89.98,22,68.75,10,13,0,0,0,0,63,0,0,1,3,64,13,0,0,0,0,31,0,3,0.1,0.35,22,0,0.0,6,0,0,24,19,5,0,0,,30,58.82,0,0,0,64,12,2,0,13,1145,1,8.0,1,1,0,0,0.0,0,0,0,0,72,1,0,6.57,0,0,0,0,0,0,0,0,0.0,0,0,6,0,3,2,3,100.0,0,13,10,76.92,1,44,3,1,52,62.65,64,187,452,639,85.4,6,0,793,15,3,0,Soumaila Coulibaly,Stade Brestois,1001858,1715,france,2526,20260326
3,1,16.67,31,1,25.0,47,48,95,60.9,42,47.73,46,19,0,0,0,0,24,2,2,5,0,9,19,0,0,20,5,99,0,1,0.74,2.7,16,0,10.0,0,3,3,20,15,5,3,0,,31,36.9,1,0,1,61,7,8,0,11,999,3,3.0,0,0,0,0,0.0,0,0,0,0,138,2,0,6.57,0,2,0,0,0,0,0,0,333.0,0,0,25,5,19,6,3,17.65,0,8,6,75.0,8,5,17,6,73,42.44,4,92,64,156,124.8,30,0,347,22,1,0,Mostafa Mohamed,Nantes,873551,1647,france,2526,20260326
13,8,17.78,83,12,40.0,208,295,503,82.06,21,58.33,15,25,0,0,0,0,91,1,4,2,4,44,24,0,0,21,7,80,0,1,0.85,0.95,22,0,0.0,0,0,0,25,23,2,0,0,,77,54.23,0,0,0,110,26,10,0,19,1675,2,5.0,0,0,0,1,0.0,0,0,0,0,256,4,0,6.57,0,0,0,0,0,0,0,0,0.0,0,0,8,0,3,3,10,37.04,0,46,29,63.04,10,28,27,45,98,55.06,30,272,341,613,157.6,8,0,1113,21,3,0,Jacques Ekomié,Angers,1170532,1684,france,2526,20260326
10,10,37.04,111,17,40.48,239,257,496,86.11,6,50.0,6,20,0,0,0,0,72,2,0,1,3,40,20,0,0,6,3,29,1,2,1.03,0.17,4,0,0.0,0,0,0,24,23,1,0,0,,36,61.02,0,0,0,80,11,16,0,13,1294,3,3.0,0,0,0,0,0.0,0,0,0,0,137,2,0,6.57,0,0,0,0,0,0,0,0,0.0,0,0,1,2,2,0,6,35.29,0,17,10,58.82,16,19,17,27,42,59.15,42,291,285,576,131.3,3,0,864,13,0,0,Nhoa Sangui,Paris FC,1426221,6070,france,2526,20260326
21,6,24.0,131,24,50.0,250,222,472,74.8,14,35.0,26,26,1,0,0,0,57,4,1,13,3,13,25,0,1,23,19,103,0,1,2.19,2.84,17,0,5.71,0,2,3,24,19,5,2,0,,62,44.6,0,0,0,159,12,19,0,22,1718,4,4.0,0,0,0,0,0.0,0,0,0,0,257,8,0,6.56,1,2,0,0,0,0,0,0,859.0,0,0,22,13,14,8,11,35.48,0,35,21,60.0,19,43,31,25,76,42.46,48,351,280,631,164.1,35,0,917,16,1,0,Louis Mouton,Angers,1172936,1684,france,2526,20260326
3,2,25.0,23,2,28.57,48,25,73,77.66,0,0.0,1,12,0,0,0,0,14,0,0,0,0,1,11,0,0,3,0,8,0,0,0.22,0.03,1,0,0.0,0,0,0,6,6,0,0,0,,6,46.15,0,0,0,21,3,6,0,1,197,0,1.0,0,0,0,0,0.0,0,0,0,0,38,2,0,6.56,0,0,0,0,0,0,0,0,0.0,0,0,0,2,2,0,1,25.0,0,3,3,100.0,6,5,4,8,6,42.86,7,68,26,94,72.2,2,0,134,2,0,0,Hamidou Makalou,Stade Brestois,1597197,1715,france,2526,20260326
3,0,0.0,60,4,100.0,108,59,167,84.34,0,0.0,6,10,1,0,0,0,13,0,2,2,0,2,10,0,0,1,4,22,0,0,0.35,1.49,7,0,11.11,0,1,2,3,2,1,1,0,,10,38.46,0,0,1,31,2,5,0,3,354,0,1.0,0,0,0,0,0.0,0,0,0,0,46,1,0,6.56,0,1,0,0,0,0,0,0,354.0,0,0,5,4,4,3,6,60.0,0,2,1,50.0,5,6,10,4,10,31.25,4,130,68,198,65.6,9,0,252,2,1,0,Quentin Ndjantou,Paris Saint-Germain,1861665,1644,france,2526,20260326
2,4,22.22,26,2,28.57,43,21,64,70.33,3,42.86,4,15,0,0,0,0,22,0,0,4,0,5,15,0,0,10,8,41,0,0,0.68,0.77,5,0,0.0,0,0,0,3,1,2,0,0,,27,42.19,0,0,0,27,3,7,0,3,365,1,0.0,0,0,0,0,0.0,0,0,0,0,83,3,0,6.55,0,0,0,0,0,0,0,0,0.0,0,0,9,1,3,3,10,41.67,0,11,6,54.55,7,3,24,18,30,42.25,7,63,28,91,98.3,10,0,205,6,0,0,Noah Edjouma,Lille,1512354,1643,france,2526,20260326
1,0,0.0,2,0,0.0,3,0,3,75.0,3,100.0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,0,0,0,23,0,0.0,0,0,0,0,0.0,0,0,0,0,5,0,0,6.55,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0,0,3,60.0,0,3,1,4,13.1,0,0,9,0,0,0,Thelonius Bair,Auxerre,936848,1646,france,2526,20260326
0,0,0.0,5,0,0.0,6,2,8,80.0,1,50.0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,3,0,0,0.01,,0,0,0.0,0,0,0,0,0,0,0,0,,1,33.33,0,0,0,2,1,1,0,0,18,0,0.0,0,0,0,0,0.0,0,0,0,0,5,0,0,6.55,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,100.0,1,0,1,0,2,40.0,0,8,2,10,13.1,0,0,17,0,0,0,Tadjidine Mmadi,Olympique de Marseille,2250107,1641,france,2526,20260326
2,0,0.0,2,10,50.0,6,31,37,78.72,0,0.0,0,2,0,0,0,0,12,0,0,0,0,3,2,0,0,0,0,0,0,0,0.0,,0,0,0.0,16,0,0,7,5,2,0,0,-1.7,2,100.0,0,0,0,10,0,0,0,2,180,0,0.0,0,0,0,0,0.0,0,0,0,0,10,0,1,6.55,0,0,1,4,2,6,0,1,0.0,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,5,0,0,2,100.0,20,10,37,47,13.1,0,0,69,2,1,0,Oumar Pona,Angers,1651830,1684,france,2526,20260326
0,1,100.0,0,0,0.0,0,1,1,50.0,2,100.0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0.05,0.13,0,0,0.0,0,0,0,1,1,0,0,0,,1,50.0,0,0,0,1,0,0,0,0,26,0,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.55,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,100.0,0,0,0,0.0,0,0,1,1,3,75.0,0,1,1,2,13.1,1,0,7,0,0,0,Serigne Diop,Stade Brestois,1922996,1715,france,2526,20260326
11,4,22.22,76,19,47.5,169,208,377,82.14,13,56.52,10,11,1,0,0,0,40,1,1,3,2,29,11,0,0,1,3,31,0,1,0.54,0.18,19,0,0.0,0,0,1,14,12,2,0,0,,26,55.32,0,0,0,82,12,5,0,11,863,1,1.0,0,0,0,1,0.0,0,0,0,0,121,1,0,6.55,0,0,0,0,0,0,0,0,0.0,0,0,4,0,1,0,0,0.0,0,23,15,65.22,5,18,1,18,39,55.71,40,211,248,459,72.0,4,0,669,3,3,0,Hamari Traoré,Paris FC,362014,6070,france,2526,20260326
1,0,0.0,24,2,66.67,27,12,39,73.58,8,42.11,11,15,0,0,0,0,4,0,3,2,0,2,15,0,0,6,3,32,0,0,0.2,1.44,2,0,13.33,0,2,2,8,8,0,2,0,,8,27.59,1,0,0,14,0,3,1,3,386,8,1.0,0,0,0,0,0.0,0,0,0,0,45,3,0,6.54,0,0,0,0,0,0,0,0,193.0,0,0,13,2,6,7,1,9.09,0,1,0,0.0,3,2,11,0,16,33.33,3,39,14,53,98.1,15,0,125,6,0,0,George Ilenikhena,AS Monaco,1462434,1653,france,2526,20260326
30,2,6.06,103,38,62.3,223,175,398,83.09,10,41.67,14,25,2,0,0,0,61,3,5,3,0,11,25,0,0,21,15,84,0,2,1.26,2.31,28,0,0.0,0,0,2,32,29,3,0,0,,50,41.67,0,0,0,81,17,10,0,14,1346,1,7.0,0,0,0,1,0.0,0,0,0,0,174,10,0,6.54,0,0,0,0,0,0,0,0,0.0,0,0,9,5,7,4,18,58.06,0,22,18,81.82,10,54,31,33,60,41.67,61,282,197,479,163.5,14,0,717,10,3,0,Morgan Sanson,Nice,250133,1661,france,2526,20260326
6,1,10.0,85,6,37.5,172,133,305,77.61,21,53.85,18,23,0,0,0,0,86,1,0,6,1,18,23,0,0,26,3,84,0,0,0.34,1.3,22,0,0.0,0,0,0,24,23,1,0,0,,70,51.47,0,0,0,88,18,5,0,17,1394,0,4.0,0,0,0,0,0.0,0,0,0,0,179,7,0,6.54,0,0,0,0,0,0,0,0,0.0,0,0,7,10,9,2,15,48.39,0,32,18,56.25,5,11,31,10,91,52.0,16,227,166,393,150.4,17,0,673,23,6,0,Simon Ebonog,Le Havre,1490783,1662,france,2526,20260326
3,0,0.0,40,5,83.33,70,58,128,76.65,7,28.0,18,21,0,0,0,0,27,2,5,8,0,7,21,0,0,8,9,58,0,0,0.59,2.6,18,0,10.53,0,2,2,9,9,0,2,0,,27,40.3,0,0,0,39,3,5,1,10,786,2,0.0,0,0,0,0,0.0,0,0,0,0,82,5,0,6.54,0,1,0,0,0,0,0,0,393.0,0,0,16,3,6,5,1,11.11,0,15,8,53.33,5,8,9,3,34,36.96,6,99,68,167,137.3,19,0,284,11,2,0,Junior Dina Ebimbe,Stade Brestois,904994,1715,france,2526,20260326
32,29,20.28,132,47,38.21,239,364,603,77.41,12,40.0,18,24,1,0,0,0,95,3,1,5,2,47,24,0,0,15,15,86,0,2,1.56,0.5,15,0,0.0,0,0,1,29,29,0,0,0,,66,49.25,0,0,0,176,19,26,0,22,1850,1,7.0,1,0,0,0,0.0,0,0,0,0,393,9,0,6.53,0,0,0,0,0,0,0,0,0.0,0,6,2,10,4,3,17,42.5,0,30,19,63.33,26,98,40,143,78,47.56,123,369,410,779,156.8,12,1,1397,20,5,0,Yanis Zouaoui,Le Havre,1397882,1662,france,2526,20260326
0,0,0.0,10,0,0.0,15,10,25,75.76,6,85.71,1,6,0,0,0,0,5,0,0,0,0,2,6,0,0,4,1,10,0,0,0.02,0.21,3,0,0.0,0,0,0,3,3,0,0,0,,7,43.75,0,0,0,8,3,0,0,0,133,1,0.0,0,0,0,0,0.0,0,0,0,0,23,0,0,6.53,0,0,0,0,0,0,0,0,0.0,0,0,2,1,3,0,1,33.33,0,4,1,25.0,0,0,3,1,13,56.52,0,19,14,33,39.2,3,0,71,2,1,0,Bernard Nguene,Nice,2017474,1661,france,2526,20260326
3,0,0.0,8,3,100.0,10,1,11,84.62,0,0.0,1,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0.03,0.06,1,0,0.0,0,0,0,0,0,0,0,0,,2,50.0,0,0,0,2,0,0,0,0,28,0,1.0,0,0,0,0,0.0,0,0,0,0,9,0,0,6.53,0,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,1,50.0,0,1,0,0.0,0,4,2,5,2,40.0,3,12,1,13,19.6,2,0,27,0,0,0,Adil Hamdani,Olympique Lyonnais,2369898,1649,france,2526,20260326
0,0,0.0,26,0,0.0,34,19,53,71.62,6,42.86,8,10,0,0,0,0,10,1,5,3,0,1,10,0,0,7,3,26,0,0,0.5,3.28,2,0,12.5,0,2,2,11,9,2,2,0,,6,25.0,1,0,1,21,0,5,1,6,489,7,0.0,0,0,0,0,0.0,0,0,0,0,52,2,0,6.53,0,0,0,0,0,0,0,0,244.5,0,0,15,1,5,8,3,33.33,0,1,1,100.0,5,0,9,0,12,31.58,0,50,24,74,65.3,16,0,137,2,0,0,Terem Moffi,Nice,894396,1661,france,2526,20260326
7,3,25.0,54,9,50.0,143,164,307,87.22,7,36.84,12,21,0,0,0,0,39,0,0,5,1,16,20,0,1,11,10,59,0,1,0.23,0.28,23,0,0.0,0,0,0,13,11,2,0,0,,34,41.98,0,0,0,45,8,4,0,10,955,1,3.0,0,0,0,0,0.0,0,0,0,0,92,2,0,6.53,1,0,0,0,0,0,0,0,0.0,0,0,4,3,1,1,6,54.55,0,17,14,82.35,4,16,11,12,41,41.0,18,168,184,352,130.6,7,0,512,12,4,0,Rudy Matondo,Paris FC,1961626,6070,france,2526,20260326
9,0,0.0,113,14,63.64,215,140,355,87.65,10,29.41,24,23,0,0,0,0,46,0,3,7,0,5,23,0,0,8,13,70,0,2,0.34,1.97,20,0,6.25,0,1,1,19,16,3,1,0,,41,47.13,0,0,0,50,7,8,0,12,1096,3,0.0,0,0,0,0,0.0,0,0,0,0,93,9,0,6.53,0,1,0,0,0,0,0,0,1096.0,0,0,11,5,6,3,9,56.25,0,19,12,63.16,8,14,16,1,51,42.15,22,254,151,405,150.1,16,0,552,13,2,0,Ngal'ayel Mukau,Lille,1391541,1643,france,2526,20260326
6,2,14.29,50,6,40.0,111,94,205,83.33,8,36.36,14,13,1,0,0,0,37,1,1,3,1,19,12,0,0,11,4,55,1,1,0.54,0.48,18,0,0.0,0,0,1,10,9,1,0,0,,31,43.06,0,0,0,41,8,2,0,11,755,3,0.0,0,0,0,0,0.0,0,0,0,0,97,5,0,6.53,0,0,0,0,0,0,0,0,0.0,0,0,5,3,4,1,2,16.67,0,10,6,60.0,2,14,12,14,39,41.49,15,134,112,246,78.3,8,0,452,19,2,0,Deiver Machado,Nantes,822110,1647,france,2526,20260326
1,0,0.0,12,0,0.0,23,17,40,63.49,8,40.0,12,9,0,0,0,0,8,0,1,2,0,3,9,0,0,3,2,24,0,0,0.07,0.75,6,0,12.5,0,1,1,2,2,0,1,0,,5,29.41,0,0,0,23,1,1,0,4,387,4,0.0,0,0,0,0,0.0,0,0,0,0,40,2,0,6.52,0,1,0,0,0,0,0,0,387.0,0,0,7,1,4,2,2,66.67,0,0,0,0.0,1,2,3,0,13,35.14,0,37,26,63,58.7,8,0,108,3,1,0,Kenny Quetant,Le Havre,2198657,1662,france,2526,20260326
7,2,28.57,54,1,33.33,72,40,112,59.26,14,24.56,43,25,2,0,0,0,29,4,3,7,0,5,25,0,0,22,8,93,0,0,1.44,3.31,16,0,10.53,0,2,4,20,19,1,2,0,,29,36.71,0,0,0,77,0,20,0,12,1032,8,2.0,0,1,0,0,0.0,0,0,0,0,148,11,0,6.52,0,2,0,0,0,0,0,0,516.0,0,0,16,3,5,7,4,30.77,0,11,7,63.64,19,12,13,7,43,31.62,3,138,51,189,162.9,19,0,343,14,0,0,Mika Biereth,AS Monaco,1083007,1653,france,2526,20260326
5,14,30.43,77,7,29.17,152,110,262,80.12,0,0.0,8,19,0,0,0,0,36,1,0,5,1,19,19,0,1,7,5,33,0,0,0.95,0.46,7,0,0.0,0,0,0,17,14,3,0,0,,32,56.14,0,0,0,65,13,10,0,11,1001,1,5.0,0,0,0,0,0.0,0,0,0,0,135,1,0,6.52,1,0,0,0,0,0,0,0,0.0,0,0,5,4,3,1,7,53.85,0,22,17,77.27,10,13,13,46,32,49.23,24,200,127,327,123.8,9,0,562,3,1,0,Fredrik Oppegård,Auxerre,1005648,1646,france,2526,20260326
2,0,0.0,18,1,25.0,40,20,60,69.77,6,27.27,16,7,0,0,0,0,11,2,1,2,0,4,7,0,0,6,2,30,0,0,0.62,0.96,5,0,11.11,0,1,1,5,5,0,1,0,,6,30.0,0,0,1,26,0,4,0,6,457,7,2.0,0,0,0,0,0.0,0,0,0,0,55,1,0,6.51,0,1,0,0,0,0,0,0,457.0,0,0,7,2,4,3,3,60.0,0,0,0,0.0,4,3,5,2,12,28.57,4,61,25,86,45.6,9,0,150,3,1,0,Ciro Immobile,Paris FC,45923,6070,france,2526,20260326
1,0,0.0,46,1,100.0,68,45,113,72.44,32,44.44,40,23,0,0,0,0,26,1,7,3,0,7,23,0,0,16,1,96,0,0,0.46,3.97,25,0,17.65,0,3,3,21,18,3,3,0,,29,34.12,1,0,0,43,3,11,1,10,969,11,0.0,0,0,0,0,0.0,0,0,0,0,128,6,0,6.51,0,1,0,0,0,0,0,0,323.0,0,0,17,0,4,10,3,13.04,0,6,2,33.33,11,1,23,0,61,38.85,1,101,55,156,149.8,17,0,339,20,0,0,Prosper Peter,Angers,2137784,1684,france,2526,20260326
1,1,5.88,10,2,50.0,20,18,38,76.0,1,20.0,4,10,0,0,0,0,10,0,1,3,0,0,9,0,0,6,2,17,0,0,0.13,0.43,4,0,0.0,0,0,0,5,5,0,0,0,,7,35.0,0,0,0,12,1,2,0,1,168,0,0.0,0,0,0,0,0.0,0,0,0,0,47,0,0,6.51,0,0,0,0,0,0,0,0,0.0,0,0,4,2,3,0,1,25.0,0,4,3,75.0,2,1,4,17,8,32.0,4,28,22,50,58.6,6,0,109,2,0,0,Amady Camara,Nantes,1516047,1647,france,2526,20260326
4,3,18.75,45,6,54.55,121,186,307,90.83,5,50.0,5,12,0,0,0,0,30,2,0,1,1,18,12,0,0,7,10,40,0,0,1.0,0.22,13,0,0.0,0,0,0,21,17,4,0,0,,52,59.77,0,0,0,31,5,4,0,11,835,1,0.0,0,0,0,1,0.0,0,0,0,0,85,2,0,6.51,0,0,0,0,0,0,0,0,0.0,0,0,3,2,3,1,13,65.0,0,21,14,66.67,4,5,20,16,57,58.76,11,142,196,338,78.1,5,0,543,18,2,0,Fodé Ballo-Touré,Metz,788170,1651,france,2526,20260326
0,0,0.0,37,1,20.0,52,34,86,72.27,3,16.67,15,16,0,0,0,0,27,1,1,1,0,7,15,0,0,7,5,48,0,0,0.48,0.66,15,0,16.67,0,1,1,8,8,0,1,0,,21,38.89,0,0,0,33,3,7,1,7,548,5,0.0,0,0,0,0,0.0,0,0,0,0,62,11,0,6.51,0,0,0,0,0,0,0,0,548.0,0,0,3,3,3,2,4,40.0,0,12,9,75.0,7,2,10,5,24,33.33,5,81,38,119,97.6,6,0,202,5,1,0,Felix Mambimbi,Le Havre,910076,1662,france,2526,20260326
9,4,16.0,60,10,27.03,103,152,255,75.67,18,48.65,19,16,0,0,0,0,50,1,1,2,1,24,16,0,0,6,7,62,1,1,0.6,0.29,14,0,25.0,0,1,1,14,12,2,1,0,,44,50.57,1,0,0,82,10,10,0,11,909,0,2.0,0,0,0,0,0.0,0,0,0,0,155,5,0,6.51,1,0,0,0,0,0,0,0,909.0,0,0,4,0,1,1,13,41.94,0,18,7,38.89,10,33,31,25,62,50.0,37,158,179,337,104.1,4,0,604,13,2,1,Ali Abdi,Nice,919027,1661,france,2526,20260326
1,0,0.0,33,1,100.0,58,50,108,71.05,24,44.44,30,18,0,0,0,0,19,0,5,3,0,8,18,0,0,11,2,62,0,0,0.63,4.38,15,0,13.04,0,3,3,15,15,0,3,0,,4,11.11,0,0,2,44,4,4,0,8,729,7,3.0,0,0,1,0,100.0,0,1,0,0,87,4,0,6.51,0,3,0,0,0,0,0,0,243.0,0,0,21,2,14,6,1,16.67,0,1,1,100.0,4,2,6,7,28,31.11,1,88,64,152,117.1,23,0,259,2,0,0,Willem Geubbels,Paris FC,877979,6070,france,2526,20260326
11,3,25.0,95,13,48.15,211,321,532,86.08,17,45.95,20,27,1,0,0,0,56,0,1,7,4,22,27,0,0,15,17,84,0,3,0.38,1.06,26,0,0.0,0,0,1,33,29,4,0,0,,62,49.21,0,0,0,86,7,8,0,13,1394,0,4.0,0,0,0,1,0.0,0,0,0,0,150,3,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,8,8,8,1,12,63.16,0,32,18,56.25,8,24,19,12,79,48.47,27,268,350,618,175.6,16,0,864,18,5,0,Alpha Touré,Metz,1597191,1651,france,2526,20260326
6,3,50.0,40,5,27.78,92,121,213,78.02,13,72.22,5,18,1,0,0,0,24,1,0,2,2,17,17,0,1,7,6,33,1,0,0.35,0.56,14,0,12.5,1,1,2,9,8,1,0,1,,19,40.43,0,0,0,60,6,4,0,8,765,0,2.0,0,0,0,0,0.0,0,0,0,0,82,2,0,6.5,1,1,0,0,0,0,0,0,765.0,0,0,4,4,4,2,3,60.0,0,9,5,55.56,4,15,5,6,32,49.23,18,131,142,273,110.5,8,0,372,7,3,0,Alexis Vossah,Toulouse,2193194,1681,france,2526,20260326
10,2,11.76,44,2,22.22,78,45,123,77.36,2,33.33,4,15,0,0,0,0,11,1,1,2,0,6,13,0,0,9,15,48,0,1,1.03,0.83,7,0,10.0,0,1,1,3,3,0,1,0,,15,25.42,1,0,0,36,3,6,0,4,431,1,0.0,0,0,0,0,0.0,0,0,0,0,82,2,0,6.5,0,0,0,0,0,0,0,0,431.0,0,2,4,6,4,4,6,31.58,0,6,4,66.67,6,21,19,17,17,26.15,9,108,51,159,84.5,10,0,267,3,0,0,Kendry Páez,RC Strasbourg,1464025,1659,france,2526,20260326
1,0,0.0,2,0,0.0,3,3,6,75.0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,1,100.0,0,0,0,2,0,0,0,0,15,0,0.0,0,0,0,0,0.0,0,0,0,0,2,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,1,0,0,1,100.0,0,4,4,8,6.5,0,0,9,0,0,0,Noah Nsoki,Paris Saint-Germain,1937806,1644,france,2526,20260326
0,0,0.0,2,0,0.0,5,4,9,100.0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0.0,,1,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,10,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,4,9,6.5,0,0,13,0,0,0,Mathis Jangeal,Paris Saint-Germain,1937851,1644,france,2526,20260326
0,0,0.0,0,0,0.0,4,0,4,66.67,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,2,0,0,0,0,10,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0.0,0,6,0,6,6.5,0,0,9,0,0,0,Ugo Raghouber,Lille,1170694,1643,france,2526,20260326
0,0,0.0,1,0,0.0,2,0,2,40.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,,1,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,3,0,0,0,0,8,0,0.0,0,0,0,0,0.0,0,0,0,0,3,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,5,6.5,0,0,6,0,0,0,Mathis Saka,Toulouse,1884150,1681,france,2526,20260326
0,0,0.0,0,0,0.0,0,2,2,100.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,9,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0,0.0,0,0,2,2,6.5,0,0,3,0,0,0,Mohamed Benoit-Dao,Paris FC,1823080,6070,france,2526,20260326
0,0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,,,2,0,0.0,0,0,0,0,0,0,0,0,,1,33.33,0,0,0,1,0,1,0,0,9,0,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,6.5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,1,33.33,0,1,0,1,6.5,0,0,5,1,0,0,Zoumana Diallo,Nice,1214843,1661,france,2526,20260326
